distance_km,people,days,transport_type,ranking_mode,user_budget,price,duration_hours,comfort_rating,transport_score
729.8,1,4,train,comfort,56638.41,839.31,11.7,4.3,72.48
580.8,3,7,train,budget,10549.17,2003.59,9.4,4.3,70.94
696.0,3,6,intercity_bus,comfort,20246.72,3027.52,14.4,4.1,67.13
1934.3,4,4,train,fastest,11967.48,8897.57,30.3,4.3,40.47
2232.3,8,3,flight,budget,9737.58,78575.92,7.9,4.7,46.49
990.1,8,3,train,fastest,25081.37,9108.86,15.7,4.3,44.04
2177.5,1,3,intercity_bus,comfort,47892.42,3157.35,44.0,4.1,68.39
791.9,4,3,train,comfort,77351.42,3642.95,12.7,4.3,71.3
1159.2,3,3,train,budget,70666.75,3999.09,18.3,4.3,75.27
565.7,3,6,flight,comfort,70695.04,7467.09,3.1,4.7,92.2
1547.9,1,2,train,balanced,18205.03,1780.12,24.3,4.3,69.67
2350.2,3,5,central_bus,balanced,24868.04,6698.03,59.3,3.5,57.04
1460.3,8,3,car,budget,10729.5,25700.9,24.8,4.5,31.31
878.0,5,3,central_bus,fastest,63385.13,4170.59,22.5,3.5,39.56
1565.3,2,2,flight,fastest,10236.22,13774.88,6.0,4.7,85.19
321.3,1,3,train,fastest,46752.18,369.52,5.4,4.3,46.4
2136.1,2,5,train,balanced,23590.67,4913.08,33.4,4.3,63.85
1222.3,4,6,taxi,comfort,23258.42,18579.1,20.9,4.8,63.01
1095.0,3,3,flight,balanced,79304.38,14453.46,4.6,4.7,92.66
1418.5,2,4,central_bus,comfort,61758.49,2695.15,36.0,3.5,62.47
1510.7,1,4,central_bus,balanced,67770.45,1435.2,38.3,3.5,68.96
200.1,2,6,intercity_bus,fastest,47898.7,580.32,4.5,4.1,45.26
1647.8,2,5,train,fastest,70326.07,3789.95,25.9,4.3,43.59
603.4,6,4,flight,fastest,53411.79,15929.18,3.2,4.7,96.0
1722.1,3,5,central_bus,budget,75963.03,4907.89,43.6,3.5,71.79
1979.4,2,6,intercity_bus,budget,26100.39,5740.28,40.1,4.1,68.41
1935.4,2,2,taxi,comfort,49648.97,14708.9,32.8,4.8,70.38
1339.4,1,4,train,budget,56759.85,1540.34,21.1,4.3,82.17
1262.8,8,7,train,balanced,34470.3,11617.78,19.9,4.3,61.83
368.6,2,5,taxi,balanced,70978.1,2801.48,6.6,4.8,70.05
1867.6,2,4,flight,comfort,78485.24,16434.62,6.8,4.7,92.47
673.2,2,4,intercity_bus,comfort,42032.71,1952.4,14.0,4.1,68.64
1207.2,3,3,train,fastest,34298.05,4164.73,19.1,4.3,47.82
703.7,3,4,train,budget,40395.34,2427.87,11.3,4.3,77.35
347.2,3,5,central_bus,fastest,68955.26,989.44,9.2,3.5,40.18
1522.1,2,4,intercity_bus,budget,53410.13,4413.95,30.9,4.1,73.85
158.8,2,5,taxi,budget,8357.93,1206.63,3.1,4.8,73.8
1804.3,1,6,car,comfort,45662.74,3969.44,30.6,4.5,73.83
782.7,3,3,flight,fastest,6297.51,10331.39,3.7,4.7,88.04
30.3,1,4,intercity_bus,fastest,63390.15,43.96,1.1,4.1,43.6
1241.4,2,4,flight,budget,29623.42,10924.11,5.0,4.7,79.93
141.0,4,5,intercity_bus,budget,40400.56,818.03,3.3,4.1,77.46
684.5,5,3,train,comfort,64900.86,3936.0,11.0,4.3,72.27
1705.5,2,4,train,balanced,8483.66,3922.73,26.7,4.3,59.08
178.6,2,6,intercity_bus,fastest,16890.62,517.87,4.1,4.1,43.93
2019.2,1,4,car,fastest,34847.03,4442.31,34.2,4.5,47.21
39.1,3,7,train,comfort,22244.39,134.73,1.1,4.3,70.63
615.0,4,10,train,comfort,30342.61,2828.87,10.0,4.3,70.28
1785.9,1,2,bike,fastest,79863.11,2857.51,33.0,3.8,44.72
779.6,2,3,train,fastest,66906.08,1792.99,12.5,4.3,47.18
271.5,4,7,flight,budget,71292.64,4778.14,2.3,4.7,97.74
883.8,5,7,train,balanced,75279.1,5081.59,14.1,4.3,68.65
670.8,1,2,train,fastest,30570.19,771.46,10.8,4.3,48.37
2027.2,2,2,car,comfort,27280.77,8919.8,34.3,4.5,65.49
772.6,1,3,train,budget,22554.69,888.53,12.4,4.3,78.99
1899.8,1,10,central_bus,budget,67258.77,1804.78,48.0,3.5,77.66
2143.7,5,3,train,comfort,55966.39,12326.49,33.5,4.3,67.75
1058.1,4,4,train,comfort,22712.9,4867.48,16.8,4.3,64.86
2186.6,4,6,train,budget,33274.54,10058.2,34.1,4.3,65.14
924.2,1,2,train,comfort,43003.38,1062.88,14.7,4.3,71.5
2314.9,4,4,train,budget,44610.5,10648.38,36.1,4.3,69.47
241.6,2,3,flight,comfort,71654.58,2126.22,2.2,4.7,98.37
1658.2,2,6,intercity_bus,budget,33542.46,4808.88,33.7,4.1,71.32
1200.3,2,3,train,fastest,73139.3,2760.78,19.0,4.3,46.08
948.7,1,5,intercity_bus,fastest,38102.57,1375.66,19.5,4.1,42.66
1529.5,4,5,car,comfort,60977.95,13459.84,26.0,4.5,70.27
1698.1,2,3,car,balanced,74769.07,7471.82,28.8,4.5,68.86
40.3,1,2,flight,fastest,73068.18,177.5,1.6,4.7,96.56
425.7,1,4,taxi,budget,9271.47,1617.58,7.6,4.8,73.47
1719.9,1,3,train,balanced,20427.82,1977.91,27.0,4.3,68.78
1609.3,1,6,intercity_bus,budget,40767.91,2333.53,32.7,4.1,76.26
2319.5,2,6,central_bus,budget,37366.57,4407.11,58.5,3.5,70.04
1833.7,4,4,central_bus,fastest,53066.87,6967.91,46.3,3.5,39.82
2283.3,1,4,intercity_bus,comfort,75853.18,3310.83,46.2,4.1,64.67
1695.0,1,4,intercity_bus,comfort,13430.35,2457.78,34.4,4.1,66.58
736.4,2,6,bike,budget,38889.4,2356.43,13.9,3.8,75.75
279.7,4,4,taxi,fastest,19430.83,4251.67,5.2,4.8,45.98
1882.9,2,3,intercity_bus,budget,72058.07,5460.48,38.2,4.1,76.02
1556.6,2,3,flight,balanced,77343.51,13698.38,5.9,4.7,91.48
144.2,2,4,train,budget,40902.63,331.66,2.7,4.3,79.74
883.3,2,4,train,fastest,12800.77,2031.64,14.1,4.3,46.23
2297.6,1,4,intercity_bus,budget,63897.1,3331.54,46.5,4.1,74.34
1216.0,3,2,intercity_bus,fastest,57285.6,5289.39,24.8,4.1,42.97
1055.6,3,5,train,comfort,31600.31,3641.71,16.7,4.3,70.19
1114.7,2,3,flight,fastest,71555.56,9809.78,4.7,4.7,94.93
525.1,3,3,intercity_bus,balanced,78187.39,2283.98,11.0,4.1,69.85
903.8,3,4,central_bus,fastest,46839.04,2575.93,23.1,3.5,40.32
906.5,1,3,train,balanced,47429.59,1042.43,14.4,4.3,71.03
154.1,2,4,train,balanced,27313.51,354.39,2.9,4.3,71.19
1849.1,1,3,taxi,budget,48837.95,7026.71,31.3,4.8,74.95
1017.1,1,4,central_bus,balanced,37973.17,966.26,25.9,3.5,67.39
1978.6,3,4,car,fastest,27664.33,13058.54,33.5,4.5,43.61
2045.3,4,3,bike,comfort,10038.89,13090.08,37.7,3.8,48.47
532.4,6,3,intercity_bus,fastest,23953.09,4632.11,11.1,4.1,44.63
1587.9,3,6,train,comfort,19839.1,5478.35,24.9,4.3,69.99
1149.3,1,4,taxi,balanced,45653.15,4367.37,19.7,4.8,68.47
2116.0,1,4,bike,budget,50125.25,3385.55,39.0,3.8,75.72
541.3,4,2,central_bus,balanced,50642.88,2056.96,14.0,3.5,64.17
1636.4,2,4,flight,balanced,34113.58,14400.47,6.2,4.7,79.4
1470.4,3,4,flight,comfort,36592.23,19408.92,5.7,4.7,86.74
729.9,4,4,intercity_bus,fastest,67567.88,4233.21,15.1,4.1,43.33
353.7,3,5,central_bus,budget,40717.46,1008.17,9.3,3.5,75.52
1574.4,4,3,taxi,budget,79083.0,23930.67,26.7,4.8,64.46
1780.5,1,3,central_bus,budget,37971.29,1691.45,45.0,3.5,73.96
778.0,3,6,train,budget,53718.57,2684.23,12.5,4.3,77.8
1558.3,4,7,train,fastest,8777.22,7167.97,24.5,4.3,38.42
966.5,2,2,train,budget,54000.49,2222.86,15.4,4.3,79.07
1720.3,3,4,train,comfort,68856.98,5935.04,27.0,4.3,71.57
502.1,2,3,car,comfort,75684.34,2209.42,8.9,4.5,76.42
2139.8,6,2,train,budget,79799.05,14764.69,33.4,4.3,72.75
711.2,1,3,train,budget,26163.4,817.83,11.4,4.3,79.12
901.7,2,2,train,fastest,48152.75,2073.8,14.4,4.3,46.38
167.7,1,5,central_bus,fastest,38803.85,159.29,4.7,3.5,42.26
294.3,3,4,intercity_bus,budget,47286.31,1280.14,6.4,4.1,78.19
1252.6,1,2,train,fastest,16808.97,1440.48,19.8,4.3,46.12
664.2,1,2,train,balanced,69211.22,763.82,10.7,4.3,72.26
2010.1,2,6,train,budget,73217.67,4623.2,31.4,4.3,75.06
64.8,5,3,intercity_bus,fastest,38724.62,469.97,1.8,4.1,44.28
928.5,1,4,train,comfort,26032.24,1067.72,14.8,4.3,72.06
829.5,1,3,car,budget,15562.51,1824.92,14.3,4.5,74.13
75.8,4,4,intercity_bus,budget,56282.36,439.68,2.0,4.1,78.36
324.8,2,3,train,comfort,28417.39,746.93,5.5,4.3,71.24
1010.3,5,2,flight,comfort,73215.39,22227.33,4.4,4.7,89.99
1198.1,1,3,train,fastest,55325.94,1377.8,18.9,4.3,49.25
988.2,3,3,central_bus,comfort,53426.4,2816.28,25.2,3.5,60.54
1288.3,1,4,train,balanced,46955.16,1481.57,20.3,4.3,70.84
1440.5,1,5,central_bus,budget,8433.23,1368.44,36.5,3.5,69.79
53.5,3,3,flight,balanced,74894.18,706.46,1.7,4.7,95.35
1129.9,2,2,car,fastest,52095.31,4971.58,19.3,4.5,46.44
2313.5,4,4,train,comfort,79554.65,10642.07,36.1,4.3,68.47
1260.1,2,4,train,budget,45301.73,2898.24,19.9,4.3,79.2
1635.8,2,7,intercity_bus,comfort,58258.32,4743.75,33.2,4.1,66.04
769.1,2,4,car,comfort,9215.72,3384.12,13.3,4.5,66.8
1864.4,8,4,car,fastest,52380.21,32812.73,31.6,4.5,39.19
1861.8,2,4,train,fastest,62348.72,4282.19,29.1,4.3,45.02
1265.5,2,7,train,fastest,63388.57,2910.58,20.0,4.3,49.67
2343.2,2,6,intercity_bus,fastest,62758.37,6795.14,47.4,4.1,44.5
327.6,2,3,train,budget,21971.2,753.37,5.5,4.3,78.81
70.2,2,3,train,balanced,78154.89,161.38,1.6,4.3,70.41
1855.3,5,3,train,balanced,79638.66,10667.83,29.0,4.3,68.14
1943.0,2,4,central_bus,budget,10669.69,3691.62,49.1,3.5,58.75
314.9,5,5,car,comfort,75233.48,3463.8,5.7,4.5,73.79
659.4,1,4,bike,budget,26708.69,1055.09,12.5,3.8,75.46
71.6,3,2,intercity_bus,balanced,56696.31,311.46,1.9,4.1,68.43
725.1,5,5,central_bus,balanced,30358.32,3444.42,18.6,3.5,64.1
1862.3,1,6,taxi,budget,77581.57,7076.92,31.5,4.8,77.76
1257.6,6,3,train,fastest,12612.79,8677.21,19.8,4.3,41.76
855.0,2,5,central_bus,comfort,42331.01,1624.47,21.9,3.5,60.71
911.0,6,4,intercity_bus,budget,37103.58,7925.89,18.7,4.1,67.71
33.2,3,6,train,balanced,29451.76,114.57,1.0,4.3,71.57
740.5,2,6,intercity_bus,fastest,53415.05,2147.53,15.3,4.1,43.1
1562.1,1,4,train,comfort,14829.18,1796.42,24.5,4.3,72.08
2338.8,2,5,central_bus,balanced,58749.68,4443.8,59.0,3.5,60.68
2037.5,1,6,train,comfort,78544.41,2343.16,31.8,4.3,70.23
85.9,1,4,train,fastest,65341.9,98.81,1.8,4.3,46.96
2159.6,1,3,train,balanced,69501.26,2483.53,33.7,4.3,65.95
1886.2,2,5,taxi,fastest,31972.76,14334.97,31.9,4.8,41.31
1879.5,4,3,intercity_bus,budget,29366.5,10901.05,38.1,4.1,61.44
1115.4,1,3,central_bus,budget,43778.63,1059.68,28.4,3.5,76.12
973.3,1,6,central_bus,comfort,8429.5,924.61,24.8,3.5,63.57
747.9,3,5,intercity_bus,fastest,75901.86,3253.41,15.5,4.1,46.66
185.7,1,4,train,fastest,15783.89,213.55,3.4,4.3,48.26
570.9,1,3,flight,comfort,72725.98,2512.04,3.1,4.7,95.75
614.5,1,3,train,comfort,11268.67,706.62,10.0,4.3,71.0
1177.3,6,3,train,comfort,66696.87,8123.11,18.6,4.3,66.03
1801.4,4,3,flight,budget,16397.19,31705.4,6.6,4.7,45.31
1152.9,2,5,train,comfort,7859.87,2651.74,18.2,4.3,66.93
167.1,3,3,train,budget,58961.71,576.47,3.1,4.3,80.75
2300.0,2,4,intercity_bus,comfort,26019.9,6669.89,46.5,4.1,65.56
2264.3,3,3,intercity_bus,fastest,58587.21,9849.52,45.8,4.1,41.75
1890.9,3,10,flight,fastest,46631.39,24959.87,6.9,4.7,93.45
2379.4,3,3,central_bus,comfort,13160.55,6781.42,60.0,3.5,57.35
1320.4,2,2,central_bus,comfort,74909.76,2508.8,33.5,3.5,63.76
2311.8,1,2,flight,budget,38923.56,10171.75,8.1,4.7,85.82
209.2,2,4,train,balanced,60083.55,481.12,3.7,4.3,70.35
896.7,5,4,train,budget,42576.54,5155.81,14.3,4.3,75.87
564.2,2,4,intercity_bus,fastest,50327.11,1636.05,11.8,4.1,44.66
494.1,4,4,train,comfort,27708.02,2272.97,8.1,4.3,71.38
363.7,8,2,bike,fastest,20027.02,4655.4,7.1,3.8,43.25
1505.1,1,4,flight,balanced,45692.77,6622.53,5.8,4.7,91.85
1881.7,3,4,train,budget,38016.42,6491.98,29.4,4.3,70.49
1400.6,3,2,train,fastest,34258.49,4831.96,22.0,4.3,46.21
378.3,8,2,train,budget,55442.54,3480.37,6.3,4.3,78.66
1952.4,8,2,train,comfort,56788.0,17961.74,30.5,4.3,66.44
1537.2,3,2,train,fastest,8444.0,5303.38,24.1,4.3,42.8
950.0,1,4,intercity_bus,balanced,30405.84,1377.43,19.5,4.1,69.11
1627.7,4,3,taxi,budget,35882.34,24740.87,27.6,4.8,46.11
646.0,1,3,flight,budget,12266.91,2842.29,3.3,4.7,87.9
848.1,4,3,train,balanced,22692.57,3901.29,13.5,4.3,64.92
2204.4,5,7,intercity_bus,fastest,8873.13,15982.2,44.6,4.1,37.04
718.5,2,6,intercity_bus,fastest,79718.16,2083.64,14.9,4.1,45.16
1143.9,3,3,flight,budget,60241.79,15099.11,4.8,4.7,84.84
2139.6,2,3,taxi,balanced,11558.76,16261.22,36.2,4.8,36.21
1707.3,2,3,car,budget,6518.7,7512.12,29.0,4.5,30.3
177.4,2,4,intercity_bus,budget,58946.59,514.52,4.0,4.1,78.32
379.1,4,2,central_bus,comfort,37939.41,1440.61,10.0,3.5,60.4
48.6,6,5,train,fastest,64009.75,335.23,1.2,4.3,47.36
1525.3,6,4,central_bus,fastest,74260.7,8694.12,38.6,3.5,39.48
1091.0,1,6,train,comfort,49947.53,1254.63,17.3,4.3,72.35
348.2,5,3,intercity_bus,fastest,19033.13,2524.68,7.5,4.1,45.4
2300.3,3,6,central_bus,fastest,63664.55,6555.87,58.0,3.5,38.99
1285.3,2,5,train,fastest,76685.88,2956.18,20.3,4.3,49.93
603.3,1,2,train,balanced,48517.35,693.78,9.8,4.3,70.78
1216.4,2,3,train,comfort,56149.81,2797.79,19.2,4.3,69.63
1640.7,5,3,train,budget,30310.6,9434.03,25.7,4.3,65.89
210.7,3,3,train,balanced,33614.58,726.87,3.7,4.3,70.04
681.0,3,3,train,budget,60099.09,2349.62,11.0,4.3,78.24
1942.5,2,4,train,comfort,74582.83,4467.77,30.4,4.3,70.34
1119.4,3,4,train,comfort,52174.13,3861.95,17.7,4.3,69.51
1325.4,1,7,bike,comfort,64238.59,2120.62,24.6,3.8,67.22
1055.8,2,2,train,fastest,17872.63,2428.28,16.7,4.3,45.95
134.0,3,10,train,balanced,20896.93,462.45,2.6,4.3,68.54
422.8,1,3,intercity_bus,comfort,44902.6,613.1,9.0,4.1,69.59
1085.9,4,5,taxi,budget,18241.56,16506.19,18.6,4.8,33.98
525.8,1,3,central_bus,fastest,52624.63,499.48,13.6,3.5,40.03
148.5,3,2,train,fastest,26873.99,512.15,2.8,4.3,49.34
2029.4,2,6,central_bus,balanced,64364.95,3855.95,51.2,3.5,63.04
2355.4,2,3,flight,balanced,65608.28,20727.75,8.2,4.7,82.57
1909.7,1,5,flight,balanced,39784.06,8402.89,7.0,4.7,90.64
2053.5,1,4,central_bus,fastest,18560.8,1950.8,51.8,3.5,40.35
603.5,5,4,taxi,comfort,53508.12,11466.23,10.6,4.8,72.44
2306.7,2,4,taxi,budget,79459.03,17530.81,38.9,4.8,69.53
496.7,4,5,central_bus,comfort,51694.32,1887.51,12.9,3.5,62.66
2284.9,8,2,intercity_bus,budget,7683.1,26504.71,46.2,4.1,27.93
2387.7,1,5,central_bus,comfort,6297.05,2268.34,60.2,3.5,59.67
1716.8,2,6,flight,balanced,29027.15,15107.69,6.4,4.7,76.67
2355.3,3,2,train,budget,19683.79,8125.82,36.7,4.3,60.34
1379.8,6,2,bike,fastest,65978.84,13246.17,25.6,3.8,43.98
645.1,5,5,train,budget,68360.43,3709.41,10.4,4.3,76.46
1065.7,2,4,intercity_bus,fastest,24396.41,3090.47,21.8,4.1,41.97
1436.7,4,4,taxi,comfort,29423.36,21838.44,24.4,4.8,66.38
203.2,1,2,train,balanced,22718.52,233.68,3.6,4.3,69.63
1505.0,8,4,intercity_bus,budget,73128.69,17457.46,30.6,4.1,66.21
2355.4,6,2,train,fastest,42698.7,16252.2,36.7,4.3,45.27
480.6,1,4,intercity_bus,comfort,54210.28,696.8,10.1,4.1,68.83
1908.5,2,5,train,balanced,36161.16,4389.44,29.9,4.3,64.53
2181.7,1,3,intercity_bus,balanced,52326.06,3163.49,44.1,4.1,70.09
2266.6,2,4,intercity_bus,balanced,33939.15,6573.06,45.8,4.1,62.01
2305.5,4,10,bike,comfort,30475.88,14755.34,42.4,3.8,58.76
1265.9,2,5,bike,comfort,52586.01,4050.75,23.5,3.8,65.86
2346.2,1,6,train,comfort,49329.66,2698.15,36.6,4.3,71.96
1824.8,2,4,flight,balanced,27014.6,16058.46,6.7,4.7,79.24
413.2,8,5,train,budget,16201.13,3801.08,6.9,4.3,66.09
1160.3,3,2,train,fastest,32643.25,4002.87,18.4,4.3,47.76
1732.4,2,2,train,comfort,36139.82,3984.62,27.2,4.3,71.3
616.2,1,3,bike,budget,52151.33,985.91,11.7,3.8,77.59
1548.3,8,4,car,fastest,73589.66,27249.34,26.3,4.5,44.76
1609.8,4,6,train,balanced,7713.86,7405.28,25.3,4.3,39.28
415.6,2,3,train,budget,23274.58,955.88,6.9,4.3,76.19
1369.3,1,5,train,balanced,19528.7,1574.64,21.6,4.3,71.27
1858.8,1,5,intercity_bus,fastest,42672.08,2695.2,37.7,4.1,41.8
1212.4,1,4,central_bus,comfort,37227.56,1151.76,30.8,3.5,60.69
58.7,2,3,train,balanced,59677.82,134.97,1.4,4.3,71.0
51.4,6,4,flight,budget,23181.19,1357.52,1.6,4.7,97.36
876.2,2,3,train,comfort,49587.38,2015.17,14.0,4.3,70.77
2225.1,4,2,car,budget,71289.29,19580.7,37.6,4.5,66.65
572.0,2,10,central_bus,fastest,73300.83,1086.73,14.8,3.5,43.86
1533.4,3,2,intercity_bus,fastest,76908.85,6670.47,31.2,4.1,43.45
556.3,3,2,flight,comfort,62994.59,7343.42,3.1,4.7,92.28
792.4,1,6,flight,budget,72949.09,3486.37,3.8,4.7,94.38
2039.9,2,3,train,budget,22589.82,4691.68,31.9,4.3,71.99
1757.4,3,5,train,budget,19818.57,6063.04,27.5,4.3,65.12
256.1,1,3,car,budget,5486.61,563.41,4.8,4.5,78.19
1046.0,2,3,train,fastest,58013.33,2405.85,16.6,4.3,48.44
99.1,2,3,train,budget,75310.04,228.0,2.0,4.3,79.2
1169.7,8,3,intercity_bus,fastest,19020.15,13568.63,23.9,4.1,37.71
1600.0,2,4,flight,budget,52770.77,14079.72,6.1,4.7,82.78
310.9,4,5,flight,budget,60984.48,5470.98,2.4,4.7,91.91
714.7,2,4,car,balanced,74571.07,3144.49,12.4,4.5,76.89
972.9,4,7,intercity_bus,balanced,53514.52,5642.66,20.0,4.1,67.42
2209.3,2,2,train,budget,77772.03,5081.36,34.5,4.3,78.34
2384.0,5,4,central_bus,fastest,30850.49,11324.07,60.1,3.5,37.25
136.4,2,4,flight,budget,31244.64,1200.67,1.9,4.7,97.83
1833.6,3,7,train,balanced,45725.94,6325.88,28.7,4.3,68.28
911.0,3,2,train,budget,33762.64,3142.9,14.5,4.3,78.48
960.1,2,4,train,balanced,5106.93,2208.29,15.3,4.3,59.09
1817.6,1,6,central_bus,budget,59882.9,1726.73,45.9,3.5,73.63
2206.7,1,3,taxi,comfort,61378.78,8385.35,37.3,4.8,72.27
2283.7,1,6,central_bus,budget,61023.1,2169.52,57.6,3.5,74.0
1397.8,5,2,bike,fastest,30876.55,11182.24,25.9,3.8,39.99
876.4,1,5,train,balanced,44171.71,1007.83,14.0,4.3,71.16
1896.5,1,7,car,comfort,31998.01,4172.28,32.1,4.5,70.48
624.9,3,5,flight,balanced,6202.73,8248.33,3.3,4.7,65.21
1366.9,2,4,train,balanced,47183.67,3143.77,21.5,4.3,72.0
879.8,2,2,bike,fastest,14282.05,2815.46,16.5,3.8,43.05
1586.2,1,7,train,budget,11003.1,1824.15,24.9,4.3,74.96
599.7,6,4,taxi,fastest,61662.43,13674.2,10.5,4.8,47.9
484.1,4,2,taxi,budget,5712.97,7357.94,8.6,4.8,30.35
2206.2,4,5,flight,comfort,76925.63,38829.59,7.8,4.7,85.21
271.3,2,4,central_bus,fastest,43644.15,515.42,7.3,3.5,41.41
1229.1,4,2,train,fastest,78726.23,5653.95,19.4,4.3,46.06
553.4,1,3,intercity_bus,balanced,9349.82,802.46,11.6,4.1,66.89
122.3,1,2,intercity_bus,fastest,48764.72,177.28,2.9,4.1,44.87
115.4,1,4,flight,budget,31199.53,507.6,1.8,4.7,96.68
445.3,2,4,flight,fastest,68261.19,3918.43,2.8,4.7,97.61
2084.2,2,4,car,fastest,32091.71,9170.68,35.2,4.5,42.61
699.5,2,6,train,comfort,24536.57,1608.79,11.3,4.3,71.48
2282.6,1,6,flight,budget,69316.48,10043.39,8.0,4.7,89.5
1408.4,2,4,car,balanced,33098.98,6197.16,24.0,4.5,65.39
1064.8,3,2,flight,budget,6262.5,14055.04,4.5,4.7,48.84
1404.8,2,5,train,comfort,34271.68,3231.06,22.1,4.3,68.59
1254.6,3,4,train,budget,54089.17,4328.28,19.8,4.3,75.89
1828.3,1,4,train,budget,24076.97,2102.54,28.6,4.3,75.77
699.5,4,4,central_bus,fastest,37399.07,2658.16,18.0,3.5,40.38
866.7,2,3,central_bus,fastest,9253.64,1646.79,22.2,3.5,41.43
2149.0,1,7,bike,budget,49106.96,3438.41,39.6,3.8,74.16
2273.1,1,2,intercity_bus,budget,61722.12,3296.0,46.0,4.1,75.55
2145.4,3,5,train,balanced,35998.44,7401.5,33.5,4.3,63.21
1024.1,4,2,central_bus,comfort,36517.45,3891.55,26.1,3.5,62.9
1879.5,2,7,taxi,fastest,11621.19,14283.94,31.8,4.8,37.15
1158.9,2,2,car,fastest,20145.56,5099.23,19.8,4.5,45.44
1209.2,4,2,flight,fastest,16600.65,21281.38,5.0,4.7,90.36
515.1,3,3,intercity_bus,fastest,41126.58,2240.65,10.8,4.1,44.11
1431.0,2,3,central_bus,budget,44694.17,2718.86,36.3,3.5,75.91
471.1,2,3,taxi,budget,76170.51,3580.68,8.4,4.8,81.19
815.8,1,4,intercity_bus,balanced,10492.36,1182.92,16.8,4.1,67.18
2056.4,3,4,train,fastest,49990.1,7094.65,32.1,4.3,46.3
520.8,2,2,train,fastest,44487.39,1197.77,8.5,4.3,48.44
198.6,8,3,train,budget,43717.48,1827.54,3.6,4.3,76.29
193.5,2,6,flight,balanced,70486.95,1703.22,2.1,4.7,95.08
2259.7,2,5,train,budget,20415.39,5197.22,35.3,4.3,66.68
1231.4,2,5,train,fastest,8058.0,2832.22,19.4,4.3,47.59
1000.3,5,5,train,fastest,55420.36,5751.76,15.9,4.3,45.49
1951.8,4,3,central_bus,comfort,30886.81,7416.77,49.3,3.5,58.01
2010.9,2,2,intercity_bus,comfort,6319.24,5831.63,40.7,4.1,53.57
817.3,3,3,central_bus,comfort,23853.05,2329.28,20.9,3.5,62.23
1673.9,2,6,train,balanced,28199.51,3849.91,26.3,4.3,66.91
1857.6,2,10,train,budget,51262.88,4272.39,29.1,4.3,77.78
1581.5,1,4,intercity_bus,fastest,17943.93,2293.21,32.1,4.1,44.5
389.3,2,2,train,fastest,35979.08,895.34,6.5,4.3,45.42
2105.8,1,2,train,balanced,41185.66,2421.72,32.9,4.3,68.2
1307.7,5,3,train,fastest,39442.8,7519.01,20.6,4.3,47.88
699.5,2,4,taxi,fastest,78045.56,5315.89,12.2,4.8,46.9
1037.8,6,2,central_bus,budget,8412.82,5915.41,26.4,3.5,43.91
119.0,2,7,train,comfort,76322.61,273.8,2.3,4.3,71.56
333.0,3,3,train,comfort,48645.29,1149.0,5.6,4.3,70.04
1844.3,2,7,bike,balanced,64679.58,5901.91,34.0,3.8,65.47
30.0,1,5,central_bus,comfort,37279.45,28.53,1.3,3.5,61.39
1017.3,2,5,intercity_bus,comfort,39037.84,2950.06,20.8,4.1,66.99
1268.3,1,4,flight,balanced,70949.49,5580.74,5.1,4.7,94.65
159.5,3,4,flight,balanced,72195.09,2105.18,2.0,4.7,96.85
2336.2,2,4,flight,comfort,22901.67,20558.52,8.2,4.7,79.95
565.9,4,4,intercity_bus,budget,19943.14,3282.32,11.8,4.1,70.8
751.0,1,4,intercity_bus,balanced,42217.64,1088.88,15.5,4.1,67.8
750.3,1,10,train,fastest,72520.78,862.9,12.0,4.3,46.65
576.1,2,5,car,balanced,29176.63,2534.78,10.1,4.5,68.8
33.5,6,5,central_bus,fastest,53901.1,190.91,1.3,3.5,41.0
1758.5,3,6,train,balanced,58111.38,6066.99,27.6,4.3,69.89
2321.4,2,3,car,balanced,63400.6,10214.26,39.2,4.5,67.79
561.6,2,2,car,comfort,47294.33,2470.93,9.9,4.5,74.27
1601.4,1,4,bike,comfort,35184.14,2562.27,29.6,3.8,64.79
1788.3,8,4,taxi,comfort,77526.2,54364.15,30.3,4.8,64.02
2040.8,3,6,bike,budget,50849.81,9795.69,37.6,3.8,69.23
1031.6,2,4,train,comfort,59642.39,2372.75,16.4,4.3,71.02
747.9,2,4,taxi,comfort,30873.71,5684.39,13.0,4.8,72.31
800.9,1,4,taxi,balanced,55246.19,3043.61,13.8,4.8,68.85
1718.9,6,2,train,balanced,24334.82,11860.5,26.9,4.3,54.35
1965.8,1,4,train,budget,23382.27,2260.63,30.7,4.3,74.87
460.4,3,6,bike,fastest,58604.17,2210.04,8.9,3.8,45.68
909.1,1,3,train,balanced,44104.61,1045.5,14.5,4.3,71.64
2167.6,3,4,taxi,balanced,56245.75,24710.62,36.6,4.8,58.82
1941.9,4,4,train,fastest,25207.89,8932.57,30.4,4.3,42.31
2364.1,3,3,train,budget,49904.25,8156.19,36.9,4.3,72.74
1817.6,3,2,intercity_bus,balanced,38295.02,7906.42,36.9,4.1,61.27
961.9,5,10,train,comfort,49772.02,5530.77,15.3,4.3,68.35
1429.8,1,3,central_bus,budget,26815.98,1358.32,36.2,3.5,74.11
1596.6,2,3,central_bus,fastest,58658.82,3033.55,40.4,3.5,42.94
215.9,1,3,train,fastest,65444.7,248.33,3.8,4.3,47.15
1320.5,8,5,train,comfort,24493.74,12148.21,20.8,4.3,66.75
1711.1,2,4,intercity_bus,comfort,27546.54,4962.16,34.7,4.1,67.09
